matrix_name rows cols nnz block_size scramble algo mask tau centroid VBR_nzcount VBR_nzblocks_count VBR_average_height VBR_longest_row
Ge99H100 112985 112985 4282190 16 0 clubs 16 09 64 104002065 406271 15.9996 200
Ge99H100 112985 112985 4282190 16 0 clubs 64 01 64 70493025 275375 15.9993 153
Ge99H100 112985 112985 4282190 16 0 clubs 64 03 64 75023201 293071 15.9994 189
Ge99H100 112985 112985 4282190 16 0 clubs 64 06 64 85578049 334300 15.9995 187
Ge99H100 112985 112985 4282190 16 0 clubs 64 09 64 105542320 412283 15.9997 241
Ge99H100 112985 112985 4282190 16 0 clubs 256 01 64 75362657 294397 15.9994 187
Ge99H100 112985 112985 4282190 16 0 clubs 256 03 64 86042897 336118 15.9994 200
Ge99H100 112985 112985 4282190 16 0 clubs 256 06 64 101192144 395291 15.9997 224
Ge99H100 112985 112985 4282190 16 0 clubs 256 09 64 100797248 393748 15.9997 250
Ge99H100 112985 112985 4282190 16 0 clubs 1 01 64 66675809 260464 15.9993 142
Ge99H100 112985 112985 4282190 16 0 clubs 1 03 64 61955425 242025 15.9992 166
Ge99H100 112985 112985 4282190 16 0 clubs 1 06 64 61090657 238647 15.9992 157
Ge99H100 112985 112985 4282190 16 0 clubs 1 09 64 119457505 466646 15.9996 227
Ge99H100 112985 112985 4282190 16 0 clubs 16 01 64 65835105 257180 15.9993 137
Ge99H100 112985 112985 4282190 16 0 clubs 16 03 64 62007025 242227 15.9992 149
Ge99H100 112985 112985 4282190 16 0 clubs 16 06 64 65087201 254255 15.9996 143
Ge99H100 112985 112985 4282190 16 0 clubs 16 09 64 104002065 406271 15.9996 200
Ge99H100 112985 112985 4282190 16 0 clubs 64 01 64 70493025 275375 15.9993 153
Ge99H100 112985 112985 4282190 16 0 clubs 64 03 64 75023201 293071 15.9994 189
Ge99H100 112985 112985 4282190 16 0 clubs 64 06 64 85578049 334300 15.9995 187
Ge99H100 112985 112985 4282190 16 0 clubs 64 09 64 105542320 412283 15.9997 241
Ge99H100 112985 112985 4282190 16 0 clubs 256 01 64 75362657 294397 15.9994 187
Ge99H100 112985 112985 4282190 16 0 clubs 256 03 64 86042897 336118 15.9994 200
Ge99H100 112985 112985 4282190 16 0 clubs 256 06 64 101192144 395291 15.9997 224
Ge99H100 112985 112985 4282190 16 0 clubs 256 09 64 100797248 393748 15.9997 250
Ge99H100 112985 112985 4282190 16 0 clubs 1 01 128 66601057 260172 15.9993 140
Ge99H100 112985 112985 4282190 16 0 clubs 1 03 128 62768993 245203 15.9993 143
Ge99H100 112985 112985 4282190 16 0 clubs 1 06 128 61884001 241746 15.9992 154
Ge99H100 112985 112985 4282190 16 0 clubs 1 09 128 116230017 454043 15.9994 184
Ge99H100 112985 112985 4282190 16 0 clubs 16 01 128 65912929 257484 15.9993 137
Ge99H100 112985 112985 4282190 16 0 clubs 16 03 128 62469873 244035 15.9993 133
Ge99H100 112985 112985 4282190 16 0 clubs 16 06 128 65374177 255376 15.9996 137
Ge99H100 112985 112985 4282190 16 0 clubs 16 09 128 102398049 400004 15.9996 220
Ge99H100 112985 112985 4282190 16 0 clubs 64 01 128 70376289 274919 15.9993 153
Ge99H100 112985 112985 4282190 16 0 clubs 64 03 128 74913889 292644 15.9994 176
Ge99H100 112985 112985 4282190 16 0 clubs 64 06 128 85207873 332854 15.9995 187
Ge99H100 112985 112985 4282190 16 0 clubs 64 09 128 104191408 407006 15.9997 198
Ge99H100 112985 112985 4282190 16 0 clubs 256 01 128 72244753 282219 15.9993 198
Ge99H100 112985 112985 4282190 16 0 clubs 256 03 128 83430977 325913 15.9995 188
Ge99H100 112985 112985 4282190 16 0 clubs 256 06 128 100527473 392694 15.9997 253
Ge99H100 112985 112985 4282190 16 0 clubs 256 09 128 99859840 390088 15.9996 255
Goodwin_054 32510 32510 1030878 16 0 clubs 1 01 64 6032004 23564 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 03 64 6036356 23581 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 06 64 6182628 24152 15.9997 19
Goodwin_054 32510 32510 1030878 16 0 clubs 1 09 64 6755492 26390 15.9995 28
Goodwin_054 32510 32510 1030878 16 0 clubs 16 01 64 6048388 23628 15.9995 17
Goodwin_054 32510 32510 1030878 16 0 clubs 16 03 64 5817284 22725 15.9995 19
Goodwin_054 32510 32510 1030878 16 0 clubs 16 06 64 7124996 27833 15.9998 31
Goodwin_054 32510 32510 1030878 16 0 clubs 16 09 64 7597536 29679 15.9997 34
Goodwin_054 32510 32510 1030878 16 0 clubs 64 01 64 6065284 23694 15.9995 20
Goodwin_054 32510 32510 1030878 16 0 clubs 64 03 64 6167460 24093 15.9995 20
Goodwin_054 32510 32510 1030878 16 0 clubs 64 06 64 7394180 28885 15.9996 28
Goodwin_054 32510 32510 1030878 16 0 clubs 64 09 64 8273088 32320 15.9989 33
Goodwin_054 32510 32510 1030878 16 0 clubs 256 01 64 7100640 27738 15.9998 29
Goodwin_054 32510 32510 1030878 16 0 clubs 256 03 64 8930496 34886 15.9998 39
Goodwin_054 32510 32510 1030878 16 0 clubs 256 06 64 9947040 38857 15.9998 43
Goodwin_054 32510 32510 1030878 16 0 clubs 256 09 64 9286212 36278 15.9988 45
Goodwin_054 32510 32510 1030878 16 0 clubs 1 01 64 6032004 23564 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 03 64 6036356 23581 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 06 64 6182628 24152 15.9997 19
Goodwin_054 32510 32510 1030878 16 0 clubs 1 09 64 6755492 26390 15.9995 28
Goodwin_054 32510 32510 1030878 16 0 clubs 16 01 64 6048388 23628 15.9995 17
Goodwin_054 32510 32510 1030878 16 0 clubs 16 03 64 5817284 22725 15.9995 19
Goodwin_054 32510 32510 1030878 16 0 clubs 16 06 64 7124996 27833 15.9998 31
Goodwin_054 32510 32510 1030878 16 0 clubs 16 09 64 7597536 29679 15.9997 34
Goodwin_054 32510 32510 1030878 16 0 clubs 64 01 64 6065284 23694 15.9995 20
Goodwin_054 32510 32510 1030878 16 0 clubs 64 03 64 6167460 24093 15.9995 20
Goodwin_054 32510 32510 1030878 16 0 clubs 64 06 64 7394180 28885 15.9996 28
Goodwin_054 32510 32510 1030878 16 0 clubs 64 09 64 8273088 32320 15.9989 33
Goodwin_054 32510 32510 1030878 16 0 clubs 256 01 64 7100640 27738 15.9998 29
Goodwin_054 32510 32510 1030878 16 0 clubs 256 03 64 8930496 34886 15.9998 39
Goodwin_054 32510 32510 1030878 16 0 clubs 256 06 64 9947040 38857 15.9998 43
Goodwin_054 32510 32510 1030878 16 0 clubs 256 09 64 9286212 36278 15.9988 45
Goodwin_054 32510 32510 1030878 16 0 clubs 1 01 128 6034052 23572 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 03 128 6037636 23586 15.9995 15
Goodwin_054 32510 32510 1030878 16 0 clubs 1 06 128 6079460 23749 15.9997 19
Goodwin_054 32510 32510 1030878 16 0 clubs 1 09 128 6505860 25415 15.9995 19
Goodwin_054 32510 32510 1030878 16 0 clubs 16 01 128 6049412 23632 15.9995 16
Goodwin_054 32510 32510 1030878 16 0 clubs 16 03 128 5813444 22710 15.9995 20
Goodwin_054 32510 32510 1030878 16 0 clubs 16 06 128 6827812 26672 15.9998 28
Goodwin_054 32510 32510 1030878 16 0 clubs 16 09 128 7360164 28752 15.9996 35
Goodwin_054 32510 32510 1030878 16 0 clubs 64 01 128 6046084 23619 15.9995 19
Goodwin_054 32510 32510 1030878 16 0 clubs 64 03 128 6154948 24044 15.9995 21
Goodwin_054 32510 32510 1030878 16 0 clubs 64 06 128 7152004 27939 15.9996 24
Goodwin_054 32510 32510 1030878 16 0 clubs 64 09 128 8028192 31362 15.9996 36
Goodwin_054 32510 32510 1030878 16 0 clubs 256 01 128 6404228 25018 15.9995 29
Goodwin_054 32510 32510 1030878 16 0 clubs 256 03 128 8170372 31917 15.9996 37
Goodwin_054 32510 32510 1030878 16 0 clubs 256 06 128 9832708 38410 15.9998 43
Goodwin_054 32510 32510 1030878 16 0 clubs 256 09 128 9437376 36867 15.9993 41
Goodwin_071 56021 56021 1797934 16 0 clubs 1 01 64 9749833 38091 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 03 64 9899161 38675 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 06 64 10957225 42806 15.9995 20
Goodwin_071 56021 56021 1797934 16 0 clubs 1 09 64 11711049 45752 15.9988 27
Goodwin_071 56021 56021 1797934 16 0 clubs 16 01 64 9753673 38106 15.9986 18
Goodwin_071 56021 56021 1797934 16 0 clubs 16 03 64 10190153 39811 15.9986 20
Goodwin_071 56021 56021 1797934 16 0 clubs 16 06 64 12233801 47794 15.9988 37
Goodwin_071 56021 56021 1797934 16 0 clubs 16 09 64 13194905 51549 15.9989 34
Goodwin_071 56021 56021 1797934 16 0 clubs 64 01 64 9846345 38468 15.9986 19
Goodwin_071 56021 56021 1797934 16 0 clubs 64 03 64 10697801 41794 15.9987 23
Goodwin_071 56021 56021 1797934 16 0 clubs 64 06 64 13104985 51195 15.9996 32
Goodwin_071 56021 56021 1797934 16 0 clubs 64 09 64 14710128 57469 15.9985 35
Goodwin_071 56021 56021 1797934 16 0 clubs 256 01 64 13291664 51924 15.9998 38
Goodwin_071 56021 56021 1797934 16 0 clubs 256 03 64 13789920 53871 15.9998 41
Goodwin_071 56021 56021 1797934 16 0 clubs 256 06 64 16913536 66074 15.9998 55
Goodwin_071 56021 56021 1797934 16 0 clubs 256 09 64 18053936 70528 15.9998 54
Goodwin_071 56021 56021 1797934 16 0 clubs 1 01 64 9749833 38091 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 03 64 9899161 38675 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 06 64 10957225 42806 15.9995 20
Goodwin_071 56021 56021 1797934 16 0 clubs 1 09 64 11711049 45752 15.9988 27
Goodwin_071 56021 56021 1797934 16 0 clubs 16 01 64 9753673 38106 15.9986 18
Goodwin_071 56021 56021 1797934 16 0 clubs 16 03 64 10190153 39811 15.9986 20
Goodwin_071 56021 56021 1797934 16 0 clubs 16 06 64 12233801 47794 15.9988 37
Goodwin_071 56021 56021 1797934 16 0 clubs 16 09 64 13194905 51549 15.9989 34
Goodwin_071 56021 56021 1797934 16 0 clubs 64 01 64 9846345 38468 15.9986 19
Goodwin_071 56021 56021 1797934 16 0 clubs 64 03 64 10697801 41794 15.9987 23
Goodwin_071 56021 56021 1797934 16 0 clubs 64 06 64 13104985 51195 15.9996 32
Goodwin_071 56021 56021 1797934 16 0 clubs 64 09 64 14710128 57469 15.9985 35
Goodwin_071 56021 56021 1797934 16 0 clubs 256 01 64 13291664 51924 15.9998 38
Goodwin_071 56021 56021 1797934 16 0 clubs 256 03 64 13789920 53871 15.9998 41
Goodwin_071 56021 56021 1797934 16 0 clubs 256 06 64 16913536 66074 15.9998 55
Goodwin_071 56021 56021 1797934 16 0 clubs 256 09 64 18053936 70528 15.9998 54
Goodwin_071 56021 56021 1797934 16 0 clubs 1 01 128 9749321 38089 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 03 128 9898137 38671 15.9986 15
Goodwin_071 56021 56021 1797934 16 0 clubs 1 06 128 10583465 41346 15.9995 19
Goodwin_071 56021 56021 1797934 16 0 clubs 1 09 128 11054777 43185 15.9995 29
Goodwin_071 56021 56021 1797934 16 0 clubs 16 01 128 9751625 38098 15.9986 17
Goodwin_071 56021 56021 1797934 16 0 clubs 16 03 128 10194761 39829 15.9986 20
Goodwin_071 56021 56021 1797934 16 0 clubs 16 06 128 11951609 46691 15.9988 34
Goodwin_071 56021 56021 1797934 16 0 clubs 16 09 128 12772816 49900 15.9989 34
Goodwin_071 56021 56021 1797934 16 0 clubs 64 01 128 9802569 38297 15.9986 20
Goodwin_071 56021 56021 1797934 16 0 clubs 64 03 128 10691145 41768 15.9987 23
Goodwin_071 56021 56021 1797934 16 0 clubs 64 06 128 12798713 50000 15.9996 28
Goodwin_071 56021 56021 1797934 16 0 clubs 64 09 128 14265241 55730 15.999 35
Goodwin_071 56021 56021 1797934 16 0 clubs 256 01 128 11704649 45727 15.9988 42
Goodwin_071 56021 56021 1797934 16 0 clubs 256 03 128 12047001 47065 15.9988 44
Goodwin_071 56021 56021 1797934 16 0 clubs 256 06 128 15599513 60942 15.9991 52
Goodwin_071 56021 56021 1797934 16 0 clubs 256 09 128 18658928 72905 15.9968 54
Goodwin_095 100037 100037 3226066 16 0 clubs 1 01 64 17932617 70055 15.9992 14
Goodwin_095 100037 100037 3226066 16 0 clubs 1 03 64 18129225 70823 15.9992 15
Goodwin_095 100037 100037 3226066 16 0 clubs 1 06 64 19272361 75287 15.9997 19
Goodwin_095 100037 100037 3226066 16 0 clubs 1 09 64 21324953 83307 15.9993 30
Goodwin_095 100037 100037 3226066 16 0 clubs 16 01 64 17994825 70298 15.9992 20
Goodwin_095 100037 100037 3226066 16 0 clubs 16 03 64 17843017 69705 15.9992 20
Goodwin_095 100037 100037 3226066 16 0 clubs 16 06 64 22644489 88458 15.9998 27
Goodwin_095 100037 100037 3226066 16 0 clubs 16 09 64 24095401 94127 15.9998 34
Goodwin_095 100037 100037 3226066 16 0 clubs 64 01 64 18338377 71640 15.9992 21
Goodwin_095 100037 100037 3226066 16 0 clubs 64 03 64 19834441 77484 15.9993 20
Goodwin_095 100037 100037 3226066 16 0 clubs 64 06 64 23413001 91460 15.9998 31
Goodwin_095 100037 100037 3226066 16 0 clubs 64 09 64 26988873 105431 15.9995 40
Goodwin_095 100037 100037 3226066 16 0 clubs 256 01 64 24032992 93883 15.9999 35
Goodwin_095 100037 100037 3226066 16 0 clubs 256 03 64 28007904 109410 15.9999 49
Goodwin_095 100037 100037 3226066 16 0 clubs 256 06 64 31779552 124143 15.9999 55
Goodwin_095 100037 100037 3226066 16 0 clubs 256 09 64 32566336 127226 15.9988 62
Goodwin_095 100037 100037 3226066 16 0 clubs 1 01 64 17932617 70055 15.9992 14
Goodwin_095 100037 100037 3226066 16 0 clubs 1 03 64 18129225 70823 15.9992 15
Goodwin_095 100037 100037 3226066 16 0 clubs 1 06 64 19272361 75287 15.9997 19
Goodwin_095 100037 100037 3226066 16 0 clubs 1 09 64 21324953 83307 15.9993 30
Goodwin_095 100037 100037 3226066 16 0 clubs 16 01 64 17994825 70298 15.9992 20
Goodwin_095 100037 100037 3226066 16 0 clubs 16 03 64 17843017 69705 15.9992 20
Goodwin_095 100037 100037 3226066 16 0 clubs 16 06 64 22644489 88458 15.9998 27
Goodwin_095 100037 100037 3226066 16 0 clubs 16 09 64 24095401 94127 15.9998 34
Goodwin_095 100037 100037 3226066 16 0 clubs 64 01 64 18338377 71640 15.9992 21
Goodwin_095 100037 100037 3226066 16 0 clubs 64 03 64 19834441 77484 15.9993 20
Goodwin_095 100037 100037 3226066 16 0 clubs 64 06 64 23413001 91460 15.9998 31
Goodwin_095 100037 100037 3226066 16 0 clubs 64 09 64 26988873 105431 15.9995 40
Goodwin_095 100037 100037 3226066 16 0 clubs 256 01 64 24032992 93883 15.9999 35
Goodwin_095 100037 100037 3226066 16 0 clubs 256 03 64 28007904 109410 15.9999 49
Goodwin_095 100037 100037 3226066 16 0 clubs 256 06 64 31779552 124143 15.9999 55
Goodwin_095 100037 100037 3226066 16 0 clubs 256 09 64 32566336 127226 15.9988 62
Goodwin_095 100037 100037 3226066 16 0 clubs 1 01 128 17936713 70071 15.9992 14
Goodwin_095 100037 100037 3226066 16 0 clubs 1 03 128 18134345 70843 15.9992 15
Goodwin_095 100037 100037 3226066 16 0 clubs 1 06 128 19018825 74298 15.9993 20
Goodwin_095 100037 100037 3226066 16 0 clubs 1 09 128 20784281 81195 15.9993 29
Goodwin_095 100037 100037 3226066 16 0 clubs 16 01 128 18001737 70325 15.9992 19
Goodwin_095 100037 100037 3226066 16 0 clubs 16 03 128 17842249 69702 15.9992 19
Goodwin_095 100037 100037 3226066 16 0 clubs 16 06 128 22059865 86175 15.9997 28
Goodwin_095 100037 100037 3226066 16 0 clubs 16 09 128 22963264 89703 15.9999 33
Goodwin_095 100037 100037 3226066 16 0 clubs 64 01 128 18200905 71103 15.9992 20
Goodwin_095 100037 100037 3226066 16 0 clubs 64 03 128 19757385 77183 15.9993 21
Goodwin_095 100037 100037 3226066 16 0 clubs 64 06 128 23801945 92980 15.9998 31
Goodwin_095 100037 100037 3226066 16 0 clubs 64 09 128 26109424 102003 15.9982 36
Goodwin_095 100037 100037 3226066 16 0 clubs 256 01 128 21182281 82749 15.9993 41
Goodwin_095 100037 100037 3226066 16 0 clubs 256 03 128 23840505 93132 15.9994 45
Goodwin_095 100037 100037 3226066 16 0 clubs 256 06 128 30132569 117709 15.9998 58
Goodwin_095 100037 100037 3226066 16 0 clubs 256 09 128 33366592 130352 15.9988 59
Goodwin_127 178437 178437 5778545 16 0 clubs 1 01 64 32089673 125356 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 03 64 32513865 127013 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 06 64 35479113 138596 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 1 09 64 38406233 150028 15.9999 29
Goodwin_127 178437 178437 5778545 16 0 clubs 16 01 64 32189257 125745 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 16 03 64 31914569 124672 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 16 06 64 40547753 158394 15.9999 26
Goodwin_127 178437 178437 5778545 16 0 clubs 16 09 64 43759424 170938 15.9999 36
Goodwin_127 178437 178437 5778545 16 0 clubs 64 01 64 33010761 128954 15.9996 21
Goodwin_127 178437 178437 5778545 16 0 clubs 64 03 64 35535945 138818 15.9996 24
Goodwin_127 178437 178437 5778545 16 0 clubs 64 06 64 45807097 178939 15.9997 38
Goodwin_127 178437 178437 5778545 16 0 clubs 64 09 64 50620912 197740 15.9999 41
Goodwin_127 178437 178437 5778545 16 0 clubs 256 01 64 38390345 149968 15.9996 34
Goodwin_127 178437 178437 5778545 16 0 clubs 256 03 64 51764553 202211 15.9997 47
Goodwin_127 178437 178437 5778545 16 0 clubs 256 06 64 53879897 210472 15.9999 51
Goodwin_127 178437 178437 5778545 16 0 clubs 256 09 64 54552745 213101 15.9999 53
Goodwin_127 178437 178437 5778545 16 0 clubs 1 01 64 32089673 125356 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 03 64 32513865 127013 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 06 64 35479113 138596 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 1 09 64 38406233 150028 15.9999 29
Goodwin_127 178437 178437 5778545 16 0 clubs 16 01 64 32189257 125745 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 16 03 64 31914569 124672 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 16 06 64 40547753 158394 15.9999 26
Goodwin_127 178437 178437 5778545 16 0 clubs 16 09 64 43759424 170938 15.9999 36
Goodwin_127 178437 178437 5778545 16 0 clubs 64 01 64 33010761 128954 15.9996 21
Goodwin_127 178437 178437 5778545 16 0 clubs 64 03 64 35535945 138818 15.9996 24
Goodwin_127 178437 178437 5778545 16 0 clubs 64 06 64 45807097 178939 15.9997 38
Goodwin_127 178437 178437 5778545 16 0 clubs 64 09 64 50620912 197740 15.9999 41
Goodwin_127 178437 178437 5778545 16 0 clubs 256 01 64 38390345 149968 15.9996 34
Goodwin_127 178437 178437 5778545 16 0 clubs 256 03 64 51764553 202211 15.9997 47
Goodwin_127 178437 178437 5778545 16 0 clubs 256 06 64 53879897 210472 15.9999 51
Goodwin_127 178437 178437 5778545 16 0 clubs 256 09 64 54552745 213101 15.9999 53
Goodwin_127 178437 178437 5778545 16 0 clubs 1 01 128 32096073 125381 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 03 128 32516681 127024 15.9996 14
Goodwin_127 178437 178437 5778545 16 0 clubs 1 06 128 34008313 132850 15.9996 19
Goodwin_127 178437 178437 5778545 16 0 clubs 1 09 128 37411849 146143 15.9998 28
Goodwin_127 178437 178437 5778545 16 0 clubs 16 01 128 32192329 125757 15.9996 19
Goodwin_127 178437 178437 5778545 16 0 clubs 16 03 128 31924297 124710 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 16 06 128 40184745 156976 15.9999 31
Goodwin_127 178437 178437 5778545 16 0 clubs 16 09 128 42332585 165366 15.9999 36
Goodwin_127 178437 178437 5778545 16 0 clubs 64 01 128 32701513 127746 15.9996 20
Goodwin_127 178437 178437 5778545 16 0 clubs 64 03 128 35523657 138770 15.9996 25
Goodwin_127 178437 178437 5778545 16 0 clubs 64 06 128 45578649 178048 15.9997 38
Goodwin_127 178437 178437 5778545 16 0 clubs 64 09 128 49287833 192537 15.9997 43
Goodwin_127 178437 178437 5778545 16 0 clubs 256 01 128 35439433 138441 15.9996 28
Goodwin_127 178437 178437 5778545 16 0 clubs 256 03 128 49910521 194968 15.9997 46
Goodwin_127 178437 178437 5778545 16 0 clubs 256 06 128 51917465 202809 15.9997 49
Goodwin_127 178437 178437 5778545 16 0 clubs 256 09 128 57029401 222783 15.9993 62
H2O 67024 67024 1141880 16 0 clubs 1 01 64 21648384 84564 16 30
H2O 67024 67024 1141880 16 0 clubs 1 03 64 21745664 84944 16 30
H2O 67024 67024 1141880 16 0 clubs 1 06 64 22176512 86627 16 30
H2O 67024 67024 1141880 16 0 clubs 1 09 64 49037312 191552 16 109
H2O 67024 67024 1141880 16 0 clubs 16 01 64 21732864 84894 16 30
H2O 67024 67024 1141880 16 0 clubs 16 03 64 22168832 86597 16 31
H2O 67024 67024 1141880 16 0 clubs 16 06 64 24571392 95982 16 34
H2O 67024 67024 1141880 16 0 clubs 16 09 64 42220800 164925 16 90
H2O 67024 67024 1141880 16 0 clubs 64 01 64 24357888 95148 16 43
H2O 67024 67024 1141880 16 0 clubs 64 03 64 27592448 107783 16 52
H2O 67024 67024 1141880 16 0 clubs 64 06 64 32447488 126748 16 66
H2O 67024 67024 1141880 16 0 clubs 64 09 64 38402048 150008 16 85
H2O 67024 67024 1141880 16 0 clubs 256 01 64 26181120 102270 16 54
H2O 67024 67024 1141880 16 0 clubs 256 03 64 29920768 116878 16 58
H2O 67024 67024 1141880 16 0 clubs 256 06 64 34981376 136646 16 75
H2O 67024 67024 1141880 16 0 clubs 256 09 64 34447616 134561 16 71
H2O 67024 67024 1141880 16 0 clubs 1 01 64 21648384 84564 16 30
H2O 67024 67024 1141880 16 0 clubs 1 03 64 21745664 84944 16 30
H2O 67024 67024 1141880 16 0 clubs 1 06 64 22176512 86627 16 30
H2O 67024 67024 1141880 16 0 clubs 1 09 64 49037312 191552 16 109
H2O 67024 67024 1141880 16 0 clubs 16 01 64 21732864 84894 16 30
H2O 67024 67024 1141880 16 0 clubs 16 03 64 22168832 86597 16 31
H2O 67024 67024 1141880 16 0 clubs 16 06 64 24571392 95982 16 34
H2O 67024 67024 1141880 16 0 clubs 16 09 64 42220800 164925 16 90
H2O 67024 67024 1141880 16 0 clubs 64 01 64 24357888 95148 16 43
H2O 67024 67024 1141880 16 0 clubs 64 03 64 27592448 107783 16 52
H2O 67024 67024 1141880 16 0 clubs 64 06 64 32447488 126748 16 66
H2O 67024 67024 1141880 16 0 clubs 64 09 64 38402048 150008 16 85
H2O 67024 67024 1141880 16 0 clubs 256 01 64 26181120 102270 16 54
H2O 67024 67024 1141880 16 0 clubs 256 03 64 29920768 116878 16 58
H2O 67024 67024 1141880 16 0 clubs 256 06 64 34981376 136646 16 75
H2O 67024 67024 1141880 16 0 clubs 256 09 64 34447616 134561 16 71
H2O 67024 67024 1141880 16 0 clubs 1 01 128 21648384 84564 16 30
H2O 67024 67024 1141880 16 0 clubs 1 03 128 21745664 84944 16 30
H2O 67024 67024 1141880 16 0 clubs 1 06 128 22182912 86652 16 30
H2O 67024 67024 1141880 16 0 clubs 1 09 128 47231232 184497 16 106
H2O 67024 67024 1141880 16 0 clubs 16 01 128 21733120 84895 16 30
H2O 67024 67024 1141880 16 0 clubs 16 03 128 22160640 86565 16 31
